tweet,clean_tweet,label,label_id
"Aku memutuskan untuk pergi sendirian karena aku takut tergoyah hatiku, dan aku takut teman temanku akan sedih tentunya. maka aku memilih untuk sendirian. Akan kurindukan Edinburgh Castle, Old Town, Princess Castle, Calton Hill, dan yang lainnya.",saya memutuskan untuk pergi sendirian karena saya takut tergoyah hatiku dan saya takut teman temanku akan sedih tentunya maka saya memilih untuk sendirian akan kurindukan edinburgh castle old town princess castle calton hill dan yang lainnya,fear,2
"Awalnya ge ga percaya ama istilah indigo, tapi punya temen deket indigo dan selalu tau kalo gw udah ada planning apa ja itu bikin gw heran kaget dan agak takut",awalnya ge tidak percaya sama istilah indigo tapi punya teman deket indigo dan selalu tahu kalau saya sudah ada planning apa ja itu bikin saya heran kaget dan agak takut,fear,2
Ketidak mampuan aku untuk tidak menangis dan memikirkan itu sulit.. sesulit menenangkan hati ini..,ketidak mampuan saya untuk tidak menangis dan memikirkan itu sulit sesulit menenangkan hati ini,happy,3
PERSIBKU MENANG LAGI .. PERSIBKU MENANG LAGI .. Oooo ..Oooo ..Oooo .. Oooooooooo .. [USERNAME] #PERSIBDAY #pucuk #JUARA #awaydays #bantul #bobotohsaalamdunya #banggamengawalmu,persibku menang lagi persibku menang lagi oo oo oo oo username,happy,3
Halo Polisi.. Halo Densus 88 Halo Divisi Humas Polri Kog masih ada saja akun kutil lendir penuh kebencian dan ada unsur provokatif gini di biarkan exist di Sosial Media Instagram?! CC : [USERNAME] [URL],halo polisi halo densus halo divisi humas polri kog masih ada saja akun kutil lendir penuh kebencian dan ada unsur provokatif gini di biarkan exist di sosial media instagram cc username url,anger,0
"Kenapa sih kalau ada pilihan gak pernah ikutin kata hati, selalu meng iyakan padahal hati gk mauu, cuma karena sungkan sama tawaran orng -.- Astaga kalau udh begini, kepikiraan",kenapa sih kalau ada pilihan tidak pernah ikutin kata hati selalu meng iyakan padahal hati tidak mauu cuma karena sungkan sama tawaran orang astaga kalau sudah begini kepikiraan,sadness,6
"Pas gempa jogja pernah ngerasain capek banget tapi gabisa tidur karena was-was gempa susulan, yang kedengeran cuma suara ambulance sepanjang malam gak berhenti, hujan deres petir kenceng sampek geter semua dikira gempa.",pas gempa jogja pernah merasakan capai sekali tapi tidak bisa tidur karena was was gempa susulan yang kedengeran cuma suara ambulance sepanjang malam tidak berhenti hujan deras petir kencang sampek geter semua dikira gempa,fear,2
"Paling nyampah org suka compare kan aku dgn org lain, dia dia ah aku aku ah. Tak suka boleh blah lah",paling nyampah orang suka compare kan saya dengan orang lain dia dia ah saya saya ah tak suka boleh blah lah,anger,0
Mesti nnton ne tengah malam nti dlm selimut . Habis nonton Eng ing eng.. Bunyi detak jarum jam dinding pun jd takut.. Terpaksa jam di cabut batre nya biar gk takut Wkwkwkwkwk Always~,mesti nonton ne tengah malam nanti dalam selimut habis nonton eng ing eng bunyi detak jarum jam dinding pun jadi takut terpaksa jam di pergi batre nya biar tidak takut always,fear,2
"bener juga sih, di tempat gw ada 3 gereja, belum pernah gw lihat adain imunisasi utk anak-anak mereka, dan di kelenteng pun juga sama, kagak ada juga.. Ngeri banget Depopulasi... [URL]",benar juga sih di tempat saya ada gereja belum pernah saya lihat adain imunisasi untuk anak anak mereka dan di kelenteng pun juga sama tidak ada juga ngeri sekali depopulasi url,fear,2
"[USERNAME] [USERNAME] [USERNAME] Anda benar. Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terku",username username username anda benar tidak disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja saya berlindung kepada allaah swt dari godaan setan yang terku,fear,2
1. Yoon Jisung Aslinya lebih ganteng drpda foto emang dengan pesona gaya rambut yg menggoda iman para wannables. Makin jatuh cinta waktu nge-DJ doong! Gilak! Parah! Aing sampe ga bisa tutup mulut ga bisa berhenti senyum2 krna pesonanya keluar,yoon jisung aslinya lebih ganteng drpda foto memang dengan pesona gaya rambut yang menggoda iman para wannables makin jatuh cinta waktu nge dj doong gila parah aing sampai tidak bisa tutup mulut tidak bisa berhenti senyum karena pesonanya keluar,love,5
"Serius, gw bingung sama maksud and tujuan orang2 yg suka ngelempar kereta dengan batu. Nyakitin orang lain kan kalo sampe kena kaca n pecah? Punya penyakit jiwa kali yak?",serius saya bingung sama maksud and tujuan orang yang suka ngelempar kereta dengan batu menyakiti orang lain kan kalau sampai kena kaca n pecah punya penyakit jiwa kali yak,anger,0
Benny: nay kata orang-orang api itu panas Naya: ya iyalah ben.. Benny: tapi ada yang lebih panas lagi nay Naya: apaan itu ben? Benny: kobaran cinta aku nay... Naya: O in aja..,benny nay kata orang orang api itu panas naya ya iyalah ben benny tapi ada yang lebih panas lagi nay naya apaan itu ben benny kobaran cinta saya nay naya o in saja,love,5
Gilsssss pegawai [USERNAME] distasiun parung panjang pelayanannya gak ramah ngetssss duh maaf mbaknya lagi gak mood kerja ya? Apa lagi berantem sama cwonya? Akuuu cuma nanya ajaaaa jawabnya nada tinggi malah gak tengok sama sekali,gilss pegawai username distasiun parung panjang pelayanannya tidak ramah ngetss duh maaf mbaknya lagi tidak mood kerja ya apa lagi bertengkar sama cwonya akuu cuma tanya ajaa jawabnya nada tinggi malah tidak tengok sama sekali,anger,0
selalu jatuh cinta dengan [USERNAME] paket lengkap seorang Wanita Indonesia yang sangat menginspirasi..,selalu jatuh cinta dengan username paket lengkap seorang wanita indonesia yang sangat menginspirasi,love,5
buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,buat saya juga kan eh ada mas adi makasih semangat ya buat kamu,love,5
"Apa cuma gue disini yg berpikir kalo perempuan tidak pernah menjadi pemilik seseorang secara utuh & hanya milik suami beserta keluarganya dari perspektif agama? Agak disturbing sih buat resolusi konflik rumah tangga sedangkan karakter ortu suami & suami jelek, istri kudu piye?!",apa cuma saya disini yang berpikir kalau perempuan tidak pernah menjadi pemilik seseorang secara utuh hanya milik suami beserta keluarganya dari perspektif agama agak disturbing sih buat resolusi konflik rumah tangga sedangkan karakter orangtua suami suami jelek istri kudu piye,sadness,6
"Kalian boleh maju dalam pelajaran , mungkin mencapai deretan gelar kesarjanaan apa saja , tapi tanpa mencintai sastra. Kalian tinggal hanya hewan yang pandai .",kalian boleh maju dalam pelajaran mungkin mencapai deretan gelar kesarjanaan apa saja tapi tanpa mencintai sastra kalian tinggal hanya hewan yang pandai,happy,3
"Iseng iseng ngetes semua perangkat elektromagnetik dirumah, dan ternyata radiasi komputer, laptop, tv, hp itu tinggi ya Mendadak jadi parno karena tau bahaya radiasi itu besar tapi gimana lagi kita",iseng iseng ngetes semua perangkat elektromagnetik dirumah dan ternyata radiasi komputer laptop tv hp itu tinggi ya mendadak jadi parno karena tahu bahaya radiasi itu besar tapi gimana lagi kita,fear,2
"[askMF] pacar gue enggak tau ada masalah apa di rumah sampe gamau pulang. dia bilang dia lagi keluyuran sama temennya. gue khawatir. takut dia kenapa kenapa. mendingan gue bersikap gimana ya? drtd gue cuman bisa bilang ""jangan lupa ngabarin ya, hati hati kamu""",askmf pacar saya tidak tahu ada masalah apa di rumah sampai tidak mau pulang dia bilang dia lagi keluyuran sama temennya saya khawatir takut dia kenapa kenapa lebih baik saya bersikap gimana ya dari tadi saya hanya bisa bilang jangan lupa ngabarin ya hati hati kamu,fear,2
"Ikhlas itu berat, berat banget. Namun dengan tidak ikhlas kita malah akan disesaki oleh hal-hal yang tidak jelas, kita malah akan mengabaikan hal-hal baik yang seharusnya kita dapatkan. Kita malah tidak melihat hal-hal menarik yg seharusnya kita temukan, kami masih diam.",ikhlas itu berat berat sekali namun dengan tidak ikhlas kita malah akan disesaki oleh hal hal yang tidak jelas kita malah akan mengabaikan hal hal baik yang seharusnya kita dapatkan kita malah tidak melihat hal hal menarik yang seharusnya kita temukan kami masih diam,sadness,6
"Ini apa gegara thread nya [USERNAME] kmrn2 ttg oldmoney vs OKB ga sih akhirnya #OldMoneyGakNgerasain jd trending topic, yaa lumayan jg ya buat #RecehkanTwitter",ini apa gegara thread nya username kemarin tentang oldmoney vs okb tidak sih akhirnya jadi trending topic yaa lumayan juga ya buat,happy,3
Aman gmna mase. Org klo aman mah. Wsrga sekitar pasti senenh dong liat kaliqn dateng. Org bukti a aja warung dagangan di jarahin.. Itu maling kmrn gmna mase. Mending. Di urusin dulu. Biar gk panjang tangan [URL],aman bagaimana mase orang kalau aman mah wsrga sekitar pasti senenh dong liat kaliqn datang orang bukti a saja warung dagangan di jarahin itu maling kemarin bagaimana mase mending di urusin dulu biar tidak panjang tangan url,anger,0
"Soal zonasi memang kontroversi Tapi sampai bikin SKTM pdhl mampu dan bahkan punya mobil, sudah keterlaluan. Terbayang jika SKTM itu jadi sebentuk doa dan disegerakan. Selain, tentu sj pembelajaran buruk buat anak sendiri, ttg arti kejujuran",soal zonasi memang kontroversi tapi sampai bikin sktm padahal mampu dan bahkan punya mobil sudah keterlaluan terbayang jika sktm itu jadi sebentuk doa dan disegerakan selain tentu sj pembelajaran buruk buat anak sendiri tentang arti kejujuran,anger,0
"Karena cinta gak butuh alasan, gak perlu penjelasan, happy anniversary 8th to my lovely [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] diriku masi setia I love you so much",karena cinta tidak butuh alasan tidak perlu penjelasan happy anniversary th to my lovely username username username username username username diriku masi setia i cinta you so much,love,5
"Bukan ku menghindar atau tidak bijak dalam menyikapi masalah, namu hanya saja ingin menengankan pikiran sejenak dan tak ingin mementingkan ego tersendiri~",bukan ku menghindar atau tidak bijak dalam menyikapi masalah namu hanya saja ingin menengankan pikiran sejenak dan tak ingin mementingkan ego tersendiri,sadness,6
"Mereka bilang "" salah satu membuatnya jatuh cinta adalah, aku harus sering membuatnya tertawa"" Tapi setiap kali dia tertawa, aku yang di buatnya jatuh cinta.",mereka bilang salah satu membuatnya jatuh cinta adalah saya harus sering membuatnya tertawa tapi setiap kali dia tertawa saya yang di buatnya jatuh cinta,love,5
"Kalo sekarang kamu bangunin aku sahur, aku biasa aja Kalo bulan depan kamu bangunin aku sahur tiap senin dan kamis, tahun depan aku nikahin kamu",kalau sekarang kamu bangunin saya sahur saya biasa saja kalau bulan depan kamu bangunin saya sahur tiap senin dan kamis tahun depan saya nikahin kamu,love,5
"Tapi sayang, kelemahannya cuma 1. Harganya! Wkwk emang masih belom rilis sih harganya berapa, tp klo gue liat dari videonya, dibandinginnya sama hp Huawei Porsche Design, yg lebih mahal dari iPhone X. Kaga tau dah itu hp bakalan laku apa kaga di Indonesia ",tapi sayang kelemahannya cuma harganya memang masih belum rilis sih harganya berapa tapi kalau saya liat dari videonya dibandinginnya sama hp huawei porsche design yang lebih mahal dari iphone x kaga tahu sudah itu hp akan laku apa kaga di indonesia,sadness,6
"sayang bgt deh sama kalian. ("": [USERNAME] kamu jg termasuk ya. ",sayang sangat deh sama kalian username kamu juga termasuk ya,love,5
"i love you. i love you so much. aku sering bgt ngomong gini ke kamu, tapi semoga kamu ga bosen ya. soalnya apa yg aku omongin itu semua beneran tulus dari hati aku",i cinta you i cinta you so much saya sering sangat bicara gini ke kamu tapi semoga kamu tidak bosan ya soalnya apa yang saya omongin itu semua benar tulus dari hati saya,love,5
"Wanita akan menatap pria, kalau ada sesuatu di wajahnya atau jatuh cinta padanya",wanita akan menatap pria kalau ada sesuatu di wajahnya atau jatuh cinta padanya,love,5
"Toh ya. Gue jelasin ke kalian kalau gue sayang dia karena dia sahabat gue, lu ngga pada percaya juga kan? Lu pada ngira kalau gue tu cinta sama dia. Hei, plis di-highlight kalau sayang tu ga melulu soal cinta-cintaan.",toh ya saya jelasin ke kalian kalau saya sayang dia karena dia sahabat saya kamu tidak pada percaya juga kan kamu pada ngira kalau saya itu cinta sama dia hei tolong di highlight kalau sayang itu tidak selalu soal cinta cintaan,anger,0
"Sayanggg wkwk aku mau ngakak Kamu jahat banget astaga masa anak kamu sendiri, kamu katain  tetep cakep tau dia tuhh Alis kamu juga malah bisa buat jalan kutu waktu itu :p Akhirnya ternyata ada yg berpandapat dia mirip alm jonghyun juga yaa..!!",sayangg saya mau terbahak-bahak kamu jahat sekali astaga masa anak kamu sendiri kamu katain tetap cakap tahu dia tuhh alis kamu juga malah bisa buat jalan kutu waktu itu p akhirnya ternyata ada yang berpandapat dia mirip alm jonghyun juga yaa,happy,3
"Kita mah lucu, beberapa waktu lalu kita kita berantem karna orang orang ketiga yang mencoba merusak segala hal yang sudah kita bangun. Dan sekarang, kitalah yang menjadi tokoh utama yang menghancurkan segala hal yang sudah bersusah payah kita bangun itu-",kita mah lucu beberapa waktu lalu kita kita bertengkar karena orang orang ketiga yang mencoba merusak segala hal yang sudah kita bangun dan sekarang kitalah yang menjadi tokoh utama yang menghancurkan segala hal yang sudah bersusah payah kita bangun itu,sadness,6
[USERNAME] Memikirkan Blunder nya... saat bulan puasa kok nuduh [USERNAME] [USERNAME] sudah melahirkan 2 koruptor besar... [URL],username memikirkan blunder nya saat bulan puasa kok nuduh username username sudah melahirkan koruptor besar url,anger,0
Muter muter di rumah nini Ternyata orangnya lagi buat kari Asyik ketemu @8rianna_ jam segini Putri cantik yang sejak dulu ku cari,muter muter di rumah nini ternyata orangnya lagi buat kari asyik ketemu jam segini putri cantik yang sejak dulu ku cari,happy,3
"Biasanya beras dijual paling sedikit, satu liter. Hanya di jaman Presiden terlangsing ini, beras dijual dua ons satu saset! Makanya, Presiden sekarang langsing! Yang dulu, ngapain ajaaa???",biasanya beras dijual paling sedikit satu liter hanya di jaman presiden terlangsing ini beras dijual dua ons satu saset makanya presiden sekarang langsing yang dulu ngapain ajaa,anger,0
"aku memilhmu bukan karna aku sayang kamu. Dan bukan pula karna aku mencintai kamu. Tetapi,aku memilih kamu karna hati dan jiwa serta ""diriku"" sendiri mencintaimu.",saya memilhmu bukan karena saya sayang kamu dan bukan pula karena saya mencintai kamu tetapi saya memilih kamu karena hati dan jiwa serta diriku sendiri mencintaimu,love,5
"partner bobo wktu di bali, dpt tmpt spesial dong bentuknya rumah gazebo trs di atas kolam renang tp di pojokan haha spesial bgt kan ya. btw see u!!",partner tidur waktu di bali dapat tempat spesial dong bentuknya rumah gazebo terus di atas kolam renang tapi di pojokan spesial sangat kan ya btw see kamu,happy,3
"Sayang banget sama orang tuaku yg satu ini.. selalu ada tempat untukku di hatinya.. Tempat curhat, tempat ngadu, tempat ketawa.. Selamat beribadah Haji menjadi Tamu Allah ya Bunda Sani dan ayah",sayang sekali sama orang tuaku yang satu ini selalu ada tempat untukku di hatinya tempat curhat tempat ngadu tempat tertawa selamat beribadah haji menjadi tamu allah ya bunda sani dan ayah,love,5
"Itu mbak nya ga pantes ngomong kasar walau harga fondaition nya selangit, toh ga bakal bisa cantik selama nya gara"" itu fondaition. Karena kecantikan itu hanya untuk smentara entar jga tua keriput trus mati, kecantikan di dunia ini hanyalah sementara",itu mbak nya tidak pantes bicara kasar walau harga fondaition nya selangit toh tidak bakal bisa cantik selama nya gara itu fondaition karena kecantikan itu hanya untuk smentara nanti juga tua keriput terus mati kecantikan di dunia ini hanyalah sementara,anger,0
