clean_tweet,label,label_id
jadi yeorobun kan biasanya saya kalau tidur lampunya dimatiin nah terus saya lagi buka twt tuh gelap tiba ada kecoa yeorobun jatuh di sebelah saya panik saya langsung bangunin ayah saya untung belum tidur saya takut sangat sama kecoa tidak tahu kenapa username,fear,2
style kuliah doyoung kek gini simple tidak banyak gaya tapi itu yang bikin jatuh cinta pokoknya doyoung cocok dengan gaya apa saja anak ekonomi yang tiap hari datang ke prody sastra inggris cuma untuk ngejemput saya selesai kuliah url,love,5
kel halu dengan tngkat narcistik kesalahan mas lalu tidak boleh di proses demi kehormatan bngsa perfect image harus tetap trjaga wajib di hrgai amp di hormati untouchable rkyat akan kecewa kalau pujaannya di tuduh macam dan seterusnya nya maenn sandiwaraa saja tross ye,anger,0
bisa tidak sih situ sekali saja mikir sendiri kalau mau mengerjakan tugas tidak usah sok tanya liat dong punyamu buat acuan saja saya mau mengerjakan nih nanti tapi bingung tolong ya karena situ sudah keseringan mirip begitu jadi ku pasti tahu dari awal itu hanya alibi,anger,0
tidak pakai es takut pikek,fear,2
selamat jalan adik kami semua yang hidup pasti akan meninggal dan kembali kepada allah inna lillahi saya inna ilahirojiun,sadness,6
itu muka kesal,anger,0
tidak oke saya dulu pengagum username sekarang tidak respek,anger,0
kamu call pun x berani nanti takut ko kencing rugi je saya ke sana nanti,fear,2
ingin yo ngechat duluan tapi nyapanya begimana eh abis nyapa itu yang bingung meh ngobrolin apa paling nanti berhenti chatingnya di saya kan sedih,sadness,6
salah tidak sih saya yang abis bayar full poltekkes terus yang saya masukin yang sbm saya takut dihujat macem kamu tidak kasihan apa sama adik kelas kamu dan sebagainya tapikan ini demi masa depan kan saya punya hak takut anjir,fear,2
username kartosoewiryo itu seorang taat beragama dan mau bunuh soekarno yang bunuh sayyidina ali ketika solat subuh itu seorang hafidz quran dan ahli fiqih ibnu muljam sampai disini sudah jelas belum bro,anger,0
saya rasa tertipu hahahahahahahha,joy,4
aslinya pontianak tinggal di semarang kak i m a big fan of small towns and old shop senang sangat karena banyak itu di bandung diary heehehe,happy,3
rasa takut akan kematian adalah yang paling dibenarkan dari semua ketakutan karena tidak ada risiko kecelakaan bagi seseorang yang sudah mati,fear,2
juli selamat datang di palembang antho morgante afs belgia dan lucia montini afs italia senang akhirnya bertemu kalian welcome to palembang,happy,3
saya hamil sama abang masa hamil sama setan saya hamil sama abang masa hamil sama siluman dan playlist ini ternyata sering keputer di radio mobil setiap pagi berangkat school,happy,3
modal bareng saja bisa jatuh cinta nyaman bisa datang dari hal yang sereceh itu,love,5
bikin pekerja harian semakin sengsara pemasukan nol dan pemerintah daerah pusat kurang peka solusi juga masih ngambang susah susah,sadness,6
haa baru i paham itu la bila kamu panggil atta i cemas la macam anak i sudah besar anak kahwin sudah,fear,2
mungkin ada peneliti yang mau riset kenapa di partai tertentu banyak yang terlibat korupsi kalau moral sih kurang lebih apa jumlah yang harus disetor ke partai terlalu besar,sadness,6
saya lagi ngalaminnya saat ini kecewa sekali sama orang tua,sadness,6
otak kalau memang sudah goblok mau diajak bicara kemanapun selalu dia yang mau menang di ke kiri kita ke kanan kita salah sebaliknya juga kita yang salah selalu kecuali kita ngikut dia baru benar tapi kadang itupun kalau ada masalah juga kita yang disalahin serah kamu deh,anger,0
lucu sangat sih kalau kecewa gini saya,sadness,6
ada ig minta line dikasih line minta saya kenapa tidak sekalian saja minta playstorenya biar sudah satu paket ada ig saya line mobile legend juga ada,anger,0
username bismillah happy bday kak wuatb gbu semoga selalu dilimpahi keberkahan rezeki kebahagiaan umur yang bermanfaat dan sukses dunia akhirat semoga cita nya tercapai dan bisa membanggakan orangtua nusa negara dan agama amin btw kita se dom kak,happy,3
masih ada ya hari gini yang takut tempat pelayanan nya di ambil sama orang lain heii pelayanan itu punya tuhan sapa saja yang tuhan percaya diberikan aneh pakai main fitnah dan jatuhkan orang ya,anger,0
pantas saja jalan pada ditutup ada syuting di prj,anger,0
saya takut dihujat,fear,2
username pasti banyak yang belum baca mangany dan merasa kalau ini remake amrik mirip powerrmarah cuih yang baru rilis kemarin padahal manganya mantap bro dan memang sejujurnya semacam thor dipakein baju ironman,happy,3
orang boleh bangga dengan web bagus biaya mahal tapi poinya seberapa banyakah produk kita terjual,joy,4
nah itu aing kalau sayang orang tidak main hanya kalau sudah kecewa maaf saja mau bertahun juga aing tidak perduli sama sebaliknya pasti,sadness,6
username untuk kesekian kalinya tidak sepaham sama akun anonim ini sudah mulai kebablasan dalam kebebasan berargumen banyak hal yang dikritisi namun tidak pakai nalar dan hati nurani awalnya saya tertarik dengan tweetnya makin kesini makin tidak punya kontrol ah,anger,0
yang saya inginkan di acara dari dulu di kota ku ada tim patroli ginian dan sekarang kesampaian akhirnya polres tuban punya tim macan ronggolawe buat patroli sudut username hehee terimakasih bapak polisi,happy,3
tetap semangat yaa kak hani semoga papamu dapat karmanya secepatnya tetap rajin solat ngaji dan juga berdoa mumpung bulan ramadhan orang seperti kka pasti doanya bakal secepatnya di kabulin sama allah amin yaallah username,sadness,6
username username tetangganya lebih responsif mas walaupun tetap saja masalahnya tidak diperbaiki yang penting pelanggan merasa dipedulikan dulu,anger,0
saya selalu ada untukmu kamu selalu ada untuknya,love,5
ishh ya benar sih tapi kesal,anger,0
saya harap kamu tidak berubah bro kamu tetap seperti yang saya kenal bodoamat kamu mau malas atau gimana intinya saya tahu siapa kamu saya belajar banyak sekali sama kamu bro banyak sekali intinya semoga kita menjadi sahabat dunia akbirat nice to see you it gagal username,love,5
dari semua pakaian yang ada di pasar bayangkara pasar senggol saya memilih pakaian saja jika di beri akan saya gunakan jika di beri tetap saya gunakan jika di beri saya bersyukur untuk di gunakan,happy,3
iya munafik sudah paling benar tidak ada dalam sejarah para bangsat penjual agama bisa dengan jujur mengakui fakta dilapangan semua diputarbalikan susah kalau minum kencing onta kebanyakan begitu lah,anger,0
pantes saja semalam pas pulang sudah banyak tni dengan muka geram saya jadi takut begitu pas jalan jalan cepat sampai kost langsung parno nutup semua pintu,fear,2
sering terjadi puasa bukannya badan makin kurusan malah makin lebar dan klimaksnya pas hari raya banyak yang tanya sekarang gemukan ya,sadness,6
seru si tapi tidak puas saja,joy,4
mknya heran,surprise,7
iyaa saya bangga bet jadi anak ikom,joy,4
guys sorry kalau jorok bagaimana kalian yang cewek pernah tidak kalau haid tuh ada lend r nya darahnya jadi gumpal begitu itu kenapa y saya tiap haid begitu masa terus biar tidak begitu gimana takut serius,fear,2
username grapari btc bandung ditulis buka tapi barusan saya mau ganti simcard ke nano sim ditolak alasan sudah prepare tutup profesional ya username,anger,0
cinta pada negeri yang membuat para pemuda mengobankan dirinya untuk bertempur mati matian di medan perang dan cinta pada bangsa pula yang membuat mereka bersedia melepaskan senjata dan menghentikan pertempuran,love,5
terima kasih sudah bekerja keras kasih kita army musik yang berkualitas musik yang keren musik yang inspiratif musik yang menyembuhkan sehat selalu,happy,3
tiap kali baca kisah zaman nabi rasa jatuh cinta dengan semuaa malam ini baca saidina umar dalam hati ya allah saidina umar,love,5
mbir sudah dibilangin kan tidak ada orang lain yang akan memperjuangkan hidupmu selain dirimu sendiri jadi gausa berharap ya biar tidak kecewa,sadness,6
tapi sih tetap salah juga si cowoknya sih la itu bilang mau dijanjiin nikah kan jadi mungkin y mbaknya tidak mikir panjang sama suka yaudah begitu sudah begitu bawa masalah virgin pula tidak berdarah begitu padahal untuk beberapa cewek tidak semua sekali begitu langsung berdarah lho saya dulu,anger,0
jadi ingat waktu kecil pas awal belajar sepeda awalnya dipegangin dari belakang eh perlahan akhirnya dilepas dan bisa mengayuh sepeda sendiri bisa sendiri sampai detik ini,happy,3
sini berobat sama saya ini ngantri dokter saja sudah kek mau ngantri sembako panjang benar,anger,0
iya kalau mata nanti jadi dajal ngeri memakan kwaci meminum air panas langung dari jazirah arab,fear,2
sedih harus ditinggal rian tidak tahu sampai kapan saya ngapain ya sebulan kedepan disini wkw,sadness,6
gara gara hoshi saya jadi lupa mau ngetweet kalau tadi tuh saya mimpi pacaran sama wonu lagi bahagia sangat sudah walopun cuma mimpi,joy,4
baru beberapa minit dan saya terkejut anime dorohedoro lagi better dari anime berserk dari segi artwork design dan colour much better dari manga kot,surprise,7
saya pun boleh je anak jadi selfish pemalas dan biadap tapi saya ini tak bodoh bijak macm gampang cantik macam gampang pun kalau kamu takde adab baik mampus je biar bodoh asalkan ada adab biadap itu simpan lah nanti kamu bagi kat anak kamu biar kamu pulak rasa macamana biadap itu,anger,0
oh kirain benar abisnya melototin layar handphone berharap dibales suka bikin mata merah merah menahan air mata url,sadness,6
pulanglah pulang untuk mengisi peluk yang telah sekian lama sepi tanpa penghuni pulang untuk hati dan lekuk perasaan yang hilang tak kembali pulang demi seteguk penghapus dahaga atas rindu yang teramat sangat tak tercicipi,sadness,6
pak liat kalian hanya orang bikin repot ribuan orang di stasiun pak pak jokowi itu pernah naik kereta ke bogor tidak nyusahin orang pak tapi kalian ber ko nyusahin ribuan orang penumpang ya anda itu terlalu dikira bangga kali rakyat ngeliatnya huff,joy,4
lah elu yang harusnya ditanya teh kenapa bisa berasumsi guw mah kacang tanpa kulit maksudnya apa hayo ke sana juga kan maksud loo,anger,0
makannya gausa dikenal upload sesuka hati bebas tidak ada yang marah atau tersinggung wowkwok,joy,4
bikin melek saja heran,surprise,7
buaya darat buset saya tertipu lagi,surprise,7
masih ikut dengan mertua rasanya nano nano sangat cari rumah buat di kredit juga susah sangat posisi lagi hamil anak pertama kadang bikin emosi naik turun pengennya mandiri tapi mungkin belum saatnya,sadness,6
ah yang mirip begitu saya juga risih kak karena kalau kita tidak ikut pasti kita yang jadi bahan pembicaraan mereka,disgust,1
sayang saya rindu rindu akan senyummu rindu akan mata indahmu rindu akan semua tentangmu sayang iya sayang sayangnya kamu tak mampu merasakan rindu ini,sadness,6
jancok paling benci kalau mau tertawa harus nyusahin otak dulu asu,anger,0
terpesona hero dadakan saya follwoww dari tirta soal brand sepatu yang lain menyesuaikan,surprise,7
mau mukul boleh tidak sih terlanjur emosi gimana mau negatif pertanyaannya saja ambigu ujarnya kesal sambil menggelengkan kepalanya,anger,0
teman sma saya nih berhubung dia lagi jomblo baru hari makanya gangguin orang barangkali ada yang mau knalan dia bilang kemren kalau dia mau cari pasangan yang bisa ngeetiin tugasnya hehew url,happy,3
mau murka sedih sangat rasanya,anger,0
penyakit hepatitis b x lebih infeksius dari hiv aids duhh seram dan belum ada obatnya,fear,2
oh iya pada saat itu hanya mahasiswa reguler yang mendapatkan kelas bersama beliau dan saya bersyukur menjadi mahasiswa reguler dan dipertemukan dengan beliau ini first impression kami terhadap ka abel jujur saja kami ngeri maksudnya kami masih semester ii masih bau cikur,fear,2
e btw ya tumblr benar di blokir buat indo yak setelah berbulan bulan akhir nya app nya benar kaga bisa di buka ngiteerr terus itu,sadness,6
berburu menu sahur sampai nyasar untung saja dibantu mbah gugel,happy,3
tidak usah berharap karena akan buat kecewa memang begitulah keadaan negeri kita saat ini,sadness,6
kecewa benda biasa nangis dalam diam benda biasa terluka sendiri benda biasa dan semuanya sudah terbiasa,sadness,6
dan bukan yang bilang koalisi tanpa syarat lalu koar tidak akan bagi jatah menteri kenyataan bahkan parpol yang semula non koalisipun dibedol dengan dikasih jbtn menteri,anger,0
satpam komplek memang perhatian sekali dan hampir tidak pernah nanyain pak pulang tidak kala jam sudah diatas jam malam dan motor tak kunjung nangkring diteras,happy,3
username mau tanya nih maaf kenapa ya nomor telkomsel saya panggilan darurat saja tidak ada jaringan terus padahal telkomsel punya teman mh ada jaringan nya sudah di coba ganti pakai kartu yang lain mah ada jaringan giliran pakai kartu telkomsel saya yang ujungn,anger,0
amin allahumma amin insyaallah tetap syukur nikmat atas apapun yang allah berikan met beraktifitas di,joy,4
memang betul tapi pemerintah tak mau ambil resiko layaknya virus corona tidak semua warga wuhan terpapar virus tapi kalau situ tahu ada warga wuhan di sebelah situ sendiri bakal pergi juga takut ketularan v,fear,2
username siang min kenapa saldo bonus tcash saya tidak ada padahal saya sudah banyak dapat sms pemberitahuannya dan saya langsng aktivkan tcash walet mohn bntuanx trmaksih min,anger,0
emberr dehse pastiles muak mendengar suara pales si cinlau,disgust,1
masuk dibulan pertama mensive saya sama dia tetap masih baik saja tidak ada masalah sedikit pun selain baik ramah perhatian dia juga orang yang pengertian bat tidak banyak nuntut ini itu ke saya itu yang bikin saya sayang bat sama dia,love,5
saya sbagai pribadi katolik bangga punya yesus dlam hidup saya sbesar apapun msalah hidup dia tidak pernah tingglkan saya trima lasih yesus atas tntangan yang engkau brikan url,happy,3
nanti buat buat terkejut weh,joy,4
pastinya donk semangat ya feminis muda belajar ict nya olvyt,happy,3
username pak kalau tidak punya malu at least ngrasa punya dosa lah takut sama tuhan hee pak di jepang koruptor langsung nebas diri sendiri pakai samurai di korea langsung sujud di depan khalayak umum mengundurkan diri saat itu juga tidak pakai lama disini jadi,anger,0
baca repnya bikin saya sadar soalnya saya orang yang kaya sender malah kalau minta tolong anterin malah takut dia risih ternyata selama ini saya salah,disgust,1
budak cinta loving with my whole heart cemburuan bahahaha suka protes ngambekan sukanya peluk peluk sama cium cium xoxo kangenan sekali lagi chat saja masih kangen url,love,5
terkadang tidak tahu kabarmu sama sekali membuat hatiku tenang entah bagaimana dirimu dan dengan siapa saya tak peduli namun perasaan seperti itu hanya sesaat bisakah kamu menghilang jauh dariku doaku saat ini saya ingin kamu lenyap tak terdengar kabar apapun darimu,sadness,6
jijik lah plastik hitam daur ulang yang ke berapa kalinya itu pen kena kanker apa kantong keresek,disgust,1
